#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="rootPrior.location" spec="beast.math.distributions.MultivariateNormalDistribution">
#            <parameter dimension="2" id="RealParameter.02" name="mean">2.8 4.5</parameter>
#            <parameter dimension="4" id="RealParameter.03" minordimension="2" name="precision">0.001 0.0 0.0 0.001</parameter>
#            <arg id="rootTrait.location" spec="beast.evolution.tree.RootTrait">
#                <traitmap id="ttm" randomizelower="-90 -180" randomizeupper="90 180" spec="beast.app.seqgen.SimulatedTreeTraitMapPhyml" traitName="location">
#                    <tree IsLabelledNewick="true" id="tree" newick="(yilag:0.01000000,((fmimu:0.00022469,aiwdh:0.00022469):0.00065035,(eodys:0.00054818,lirbr:0.00054818):0.00032686):0.00912496)" spec="beast.util.TreeParser">
#                        <taxonset spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="yilag" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="fmimu" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="aiwdh" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="eodys" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="lirbr" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                    <parameter dimension="18" id="location.location" minordimension="2">0.0</parameter>
#                    lirbr=3.375182 6.679017, 
#eodys=3.743403 5.378317, 
#yilag=6.616761 7.899907, 
#fmimu=7.001854 0.152245, 
#aiwdh=8.774219 8.292177
#                </traitmap>
#            </arg>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="locationtreeLikelihood.location" reciprocalRates="true" scaleByTime="true" spec="beast.continuous.SampledMultivariateTraitLikelihood" traitParameter="@location.location" tree="@tree" useTreeLength="true">
#            <data id="location" spec="beast.evolution.alignment.AlignmentFromTraitMap" traitMap="@ttm">
#                <userDataType id="LocationDataType.0" spec="beast.evolution.datatype.LocationDataType"/>
#            </data>
#            <siteModel id="geoContSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="diffusionModel.s:location" spec="beast.continuous.MultivariateDiffusionModel">
#                    <parameter dimension="4" id="precisionMatrix.s:location" minordimension="2" name="precisionMatrix">0.25 0.0 0.0 0.25</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:location" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@tree">
#                <distr id="Exponential.c:location" spec="beast.math.distributions.Exponential">
#                    <parameter id="UCExpLambda.c:location" name="mean">1.0</parameter>
#                </distr>
#                <rateCategories dimension="8" id="expRateCategories.c:location" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="ucedMean.c:location" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	location.1	location.2	location.3	location.4	location.5	location.6	location.7	location.8	location.9	location.10	location.11	location.12	location.13	location.14	location.15	location.16	location.17	location.18	locationtreeLikelihood.joint	locationtreeLikelihood.data	precisionMatrix.1	precisionMatrix.2	precisionMatrix.3	precisionMatrix.4	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	rootTrait.0	rootTrait.1	ucedMean	
7700000	-43.74600845048951	-34.98343474219886	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.196174227247901	7.519903534080614	6.5715422625542965	2.9276819640832397	6.368606958654761	4.144381084658303	3.8519997303400952	10.225034704322589	-34.98343474219886	-21.461077902052587	3.980064389387965	1.5365271098565731	1.5365271098565731	0.9119632910673159	0.01665398304821102	2.7062635875991847E-4	0.9857985223654898	3.8519997303400952	10.225034704322589	0.03418759706986551	
7720000	-44.17803756640579	-35.40901540879873	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.917872280812182	6.724922892701489	4.147987131746496	4.9681757488146685	6.3335474875439814	5.064948907182892	9.375522120481323	6.382055598068636	-35.40901540879873	-20.442541346422896	0.42458446224918006	0.5515751905227941	0.5515751905227941	1.2529094765693325	0.08219599315666265	0.0072219742630398945	1.4200411015501442	9.375522120481323	6.382055598068636	0.08553535716348154	
7740000	-40.93616862591481	-32.17474421834821	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.907175431182741	8.272534083876318	5.890974300575826	2.3527275904862277	6.311071008463357	2.2298464396286604	8.035951398733465	2.4582024340463366	-32.17474421834821	-19.35167525835862	1.2418640538348948	0.29896405896113937	0.29896405896113937	0.9521143190060049	0.0245029631790146	3.2662747765729454E-4	1.0750192132750067	8.035951398733465	2.4582024340463366	0.02640391980784395	
7760000	-41.33131873291659	-32.58140547853028	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.951834770663494	8.06451095196084	4.363150581032008	5.059201640674015	5.241305093913091	4.706918866479448	-0.11030063730858708	4.196737423769719	-32.58140547853028	-19.247237592052727	0.03316294374514162	-0.0144494769172581	-0.0144494769172581	0.16715305096785768	0.544541689130433	0.057778028553773175	0.9853432072709999	-0.11030063730858708	4.196737423769719	0.2677584641103215	
7780000	-37.530898754500555	-28.783593957989105	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.973995911854912	7.987063489794457	3.532422251603924	3.3841496937590403	3.6724274592986115	3.1454074428026964	4.589783870375408	4.123734219903824	-28.783593957989105	-20.09035009845043	0.24110301559946434	-0.02248882078595696	-0.02248882078595696	0.10335964844803261	0.49136293924361546	0.17095304850777562	1.328838199635579	4.589783870375408	4.123734219903824	0.348244004756466	
7800000	-41.79473264229516	-33.04885645569887	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.677658406558432	5.780790999347139	4.833348586208759	4.123193596110758	5.655485983059752	3.403207535961112	3.483520633835339	4.356884826990789	-33.04885645569887	-21.589813872948902	1.0189652084647167	0.37698300882915653	0.37698300882915653	0.9452323083670722	0.05342813957687998	0.0013006823505198578	1.2069439624972413	3.483520633835339	4.356884826990789	0.034783352231575415	
7820000	-41.06512466230612	-32.31335198406969	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.075686019800584	8.190522499036051	3.4860651201108888	4.95390530016477	2.334343248529851	4.97588540513172	1.5536831536684037	7.775264876073288	-32.31335198406969	-19.8042741169329	1.305951443639403	-0.2340286185091313	-0.2340286185091313	5.198686037472006	0.01341957947424948	2.1192560112739213E-4	1.1974646802210915	1.5536831536684037	7.775264876073288	0.014959841103120227	
7840000	-43.1815887375062	-34.434003090849814	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.871818674933044	8.026055617660159	5.669757061174719	5.299879774925501	6.275330830941689	7.4459849907471165	3.388105174569952	2.6130090531602272	-34.434003090849814	-20.81494105324995	2.383496655983684	-0.6209425716040136	-0.6209425716040136	0.9350920300606185	0.005568785735671834	2.0295196384195375E-5	0.8417148876212406	3.388105174569952	2.6130090531602272	0.01172666359813803	
7860000	-33.15924083233724	-24.412341519280226	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.6604376885283925	7.499980743919109	4.139209681926903	5.632658021908963	4.126813883482012	5.764238966540663	2.635487875741746	6.083310169245503	-24.412341519280226	-15.938663515999568	2.284789500512848	-0.9712046418372972	-0.9712046418372972	3.0128263661482926	0.03197130908373987	2.605247393717085E-4	0.8384623871092458	2.635487875741746	6.083310169245503	0.01725209618790598	
7880000	-42.328245109122406	-33.58064058992235	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.726775338531908	8.367701424159897	4.437045611475206	3.9745662536500044	8.003784747850398	6.471584289612649	3.522347957287345	6.350016498778221	-33.58064058992235	-18.817709238542925	0.8570963054584523	0.01140997269126789	0.01140997269126789	0.404318657281019	0.11472219060738278	0.0048953331227117826	1.416435620450013	3.522347957287345	6.350016498778221	0.07758049712174368	
7900000	-48.27904333786776	-39.50790208503223	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.260772340611544	7.882464028974098	6.782714702665668	1.8482919689872996	5.056725543038505	4.093855632284562	-4.022065885979978	2.3840529459700748	-39.50790208503223	-21.47258522590843	0.08164808035805392	0.05626685865573388	0.05626685865573388	0.06674325095664103	0.10886937232133485	0.027274357261548993	0.9872641269421336	-4.022065885979978	2.3840529459700748	0.14488106473048037	
7920000	-46.433477563150895	-37.650087665174446	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.681723003209057	7.05275267258126	7.750469019727976	2.193473551843482	10.334947536655404	2.144305159995911	8.286512244340676	11.238938237039623	-37.650087665174446	-21.181715209478945	1.8054504177968864	-0.2602963659440357	-0.2602963659440357	1.6808296281577992	0.007505419574307891	1.0498274294103242E-5	0.7729296780173571	8.286512244340676	11.238938237039623	0.004066714518006608	
7940000	-40.499747568239606	-31.734180075831578	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.294286326604581	7.722835235369154	7.907460851794712	6.28837303165658	6.425679422538357	7.034995347310595	5.052223449515729	10.398964618180242	-31.734180075831578	-20.58021407392142	2.0728569796553336	-0.2521682016316676	-0.2521682016316676	1.195998284832771	0.049209364998237005	7.860181378567183E-4	1.4002009554184094	5.052223449515729	10.398964618180242	0.02968951266106629	
7960000	-39.31172220430231	-30.551748969613932	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.799760431389839	8.313037748212002	2.6001050586587064	4.523421960730748	3.238167145866748	4.507136852060125	5.815627112713212	8.925807464279634	-30.551748969613932	-18.235239474515755	1.8242257016016878	-0.3890521226579009	-0.3890521226579009	3.2079745942221356	0.01331287809898013	2.0208170253790494E-4	1.0211088852259071	5.815627112713212	8.925807464279634	0.015155986209916629	
7980000	-37.9486253190705	-29.201022328521532	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.684315865628861	7.584724991560442	3.511971654243029	6.1587288296748675	4.099318191348519	6.172239014880069	1.3296827843978678	5.833963118110191	-29.201022328521532	-17.764695755507226	0.1476248796238154	-0.006689340435391274	-0.006689340435391274	0.23634663182103458	0.1826317111311588	0.02575878962714559	0.9859342522350139	1.3296827843978678	5.833963118110191	0.17581013611286672	
8000000	-47.491210626960054	-38.722911771035186	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.415515117591418	7.769432351024554	5.84799909972424	2.636425225065952	7.540567935456371	3.015208490479673	4.29223167414827	-2.065536207915385	-38.722911771035186	-21.96129449413916	2.0868266966041635	0.3498670356715608	0.3498670356715608	2.6966544515249926	0.008800982017792077	1.1536542682239509E-4	1.0696673646848311	4.29223167414827	-2.065536207915385	0.02726083984756432	
8020000	-46.28338869438109	-37.533015366698784	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.709367189491878	8.144489780635055	7.888804344475471	6.554644905641575	9.526746377006129	8.075899726216335	5.329924162237651	6.255405456006721	-37.533015366698784	-24.92637499685657	0.9810000312493731	-0.9064958686996483	-0.9064958686996483	1.9788577920645736	0.005729588586975566	3.401074367673433E-5	0.7958972385312879	5.329924162237651	6.255405456006721	0.01145154335593399	
8040000	-39.42576489594107	-30.67596737274348	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.638932291784396	8.418729506787235	3.895624979871654	4.273489276865696	4.270664591279996	4.596291545589107	5.146752498288889	6.180210797487615	-30.67596737274348	-17.38727459059946	0.33179046610793833	0.26982711330830833	0.26982711330830833	0.34010682925995483	0.15058011789800177	0.005360979540264218	0.744984998348162	5.146752498288889	6.180210797487615	0.08046353508729231	
8060000	-40.96550370328153	-32.19812835372841	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.656678459614485	7.919153699823504	6.248985129042886	1.9047633340352244	5.661537987353811	2.744090551941018	2.3079491003787114	11.076008989915398	-32.19812835372841	-19.238384487011622	0.7407277209284223	0.22207782019380956	0.22207782019380956	0.2769997453635206	0.1382084046340897	0.005153102710435884	1.066679362990886	2.3079491003787114	11.076008989915398	0.0755745651156017	
8080000	-43.2863712731165	-34.50452777245467	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.145407337793696	7.843481682172651	5.298694466781967	5.876590595431832	8.484123194763923	7.451002906780819	10.260343070084893	8.594580786517945	-34.50452777245467	-20.27594799581815	0.8972893701928355	0.4012165918329359	0.4012165918329359	2.301577309607524	0.014624837196785718	6.3225802503658E-5	0.8867940626411046	10.260343070084893	8.594580786517945	0.007132003791587217	
8100000	-52.36624369348259	-43.46228791469501	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.299884925821026	8.794272765630817	5.228393902424574	-0.4293861350231891	5.064546407385945	0.09023982400148778	-7.893379223647837	-9.723167986473456	-43.46228791469501	-25.802148732996216	0.16031761889424467	-0.12516206488004114	-0.12516206488004114	0.3456135310871714	0.015871423501332214	3.7315983875527745E-5	0.45050057053967363	-7.893379223647837	-9.723167986473456	0.01927314294803091	
8120000	-39.21411730746212	-30.45914250512661	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.03620757455666	7.459299998548891	3.759770384996746	5.275378862689522	4.418426820568183	8.76860534583576	4.5136462259625665	8.468416623831645	-30.45914250512661	-17.44983424032914	0.4985964690359117	-0.08005476162258843	-0.08005476162258843	0.15033317402841612	0.26595092685557103	0.014981620130504423	1.1508655861351516	4.5136462259625665	8.468416623831645	0.10641938655115371	
8140000	-43.841443464673404	-35.08699970935052	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.227144332301392	7.772151503419735	4.60879401785	5.742794078264955	5.228938805094778	8.067284652426073	6.978839974951157	4.09985461822472	-35.08699970935052	-20.95312199092887	0.2473985697990956	0.09528255287828816	0.09528255287828816	0.2676250795033341	0.033377661238378105	0.0012191888667675212	0.9171893230243542	6.978839974951157	4.09985461822472	0.032590110908739645	
8160000	-44.234775036362734	-35.40932341617885	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.916289921116661	7.525435812873275	4.582978229535888	4.773440027078491	4.305590462216142	4.708683112028178	14.437539897788481	-0.41998116990177725	-35.40932341617885	-20.734887527704526	3.4117032277257593	2.0618923843276518	2.0618923843276518	3.260190772399156	0.0045822036340158025	1.9221811490265763E-5	0.8408217309669964	14.437539897788481	-0.41998116990177725	0.005507927057874798	
8180000	-45.22577112785851	-36.46664466019847	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.957473457516285	7.672622228355752	3.3703604960546434	2.1011284300828708	3.0725231386554697	2.2426380847122767	1.3911826905017024	-0.5003478204600174	-36.46664466019847	-23.77165138576362	0.23776562719205466	-0.11181847465219036	-0.11181847465219036	0.08963698593763292	0.11913762237930628	0.012561976421856549	0.8462998369642253	1.3911826905017024	-0.5003478204600174	0.3847977009803645	
8200000	-42.97758518854408	-34.22884610772287	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.896239885520488	7.25890596517134	5.932027747756335	2.7041661598220887	5.926284916427455	3.0625521015155472	2.7194467187565863	2.0086184498696866	-34.22884610772287	-20.43585260722867	0.3513808438295405	0.0698197267973531	0.0698197267973531	0.10334417298021772	0.1387978867787282	0.005995275864746044	0.8458791395281542	2.7194467187565863	2.0086184498696866	0.09561701203394281	
8220000	-48.209707413607674	-39.450084944176346	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.4367212293709555	11.735173727130652	3.3253912295717316	15.428625442169146	2.6115812266946197	17.00532783270071	4.561206955584463	9.48782499084364	-39.450084944176346	-28.077092480946597	0.7760876075789642	0.26313255101919025	0.26313255101919025	0.11275564814555643	0.26805914306433926	0.021160115999957298	1.1004779828057456	4.561206955584463	9.48782499084364	0.14740048452954782	
8240000	-43.88690280309035	-35.124527482292685	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.611735735086938	8.410157393326731	3.679276031868746	5.228494413110376	5.11255845856133	6.633015389782607	6.881160473991138	8.602448049385808	-35.124527482292685	-22.745679636752758	0.2581669999009497	-0.1603799656796128	-0.1603799656796128	0.16580393171761507	0.23833920771409586	0.04506714868350536	0.8515943929982189	6.881160473991138	8.602448049385808	0.34085183550214865	
8260000	-38.08578092208026	-29.335072843375787	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.6439834918477825	7.71555959051403	4.466329844371147	6.085194146468265	4.620173941898422	6.161055879418809	2.572733526250231	7.678020858315176	-29.335072843375787	-19.438659664650206	0.40911686269710557	-0.38002059174454095	-0.38002059174454095	1.4728051892080871	0.11141258407921349	0.003821324569347085	1.005244819294563	2.572733526250231	7.678020858315176	0.07023205023449285	
8280000	-43.55540278380284	-34.804750428552815	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.46366915794373	8.475648177672234	5.017365946854179	5.2687269036645485	6.119377724535996	4.267992079351094	4.0670511449512565	1.5957615261193638	-34.804750428552815	-21.109577796227445	0.32587038259012246	0.30997907913255485	0.30997907913255485	0.6520950576295617	0.038426451647425565	4.591542454513942E-4	0.6780984671030468	4.0670511449512565	1.5957615261193638	0.03240302547091254	
8300000	-54.517514749813095	-45.72891327274016	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	11.006367451287701	6.442104883024842	0.5941830650089299	6.205117721691565	1.081495199159715	6.357657197249626	-5.913841176211044	1.3365785423569925	-45.72891327274016	-30.21963487103815	1.002512996594334	0.2978831546612141	0.2978831546612141	5.940450079862338	0.0024083926898000093	2.860226575067473E-6	1.241071879715493	-5.913841176211044	1.3365785423569925	0.0018115296569965716	
8320000	-51.643555446256556	-42.87447897215447	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.042223349808832	7.709261182292707	2.2748194479122383	4.498503909757484	1.3003126937047707	4.9215221879685656	4.808401453192051	11.046341040918948	-42.87447897215447	-24.803177181937585	1.325664525392624	-0.30455582772480105	-0.30455582772480105	0.2526670109746164	0.031980486178296824	4.373082483056177E-4	1.032342236661316	4.808401453192051	11.046341040918948	0.035360956593006115	
8340000	-40.56231381965597	-31.80728741409827	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.348698331846127	8.377310480805495	3.9584446032175	3.4841906366849695	3.9239056817657847	3.6034998826134252	1.137549142847569	0.49695397478409165	-31.80728741409827	-20.600454016982134	1.0916313698125497	-0.20579280746336534	-0.20579280746336534	0.19897923588981634	0.12125007171912984	0.005588594522351785	0.9098261754749636	1.137549142847569	0.49695397478409165	0.07781724898562946	
8360000	-47.49052747427802	-38.54104716405902	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.665889467704547	8.332431798180254	6.53584326094297	7.24748177632598	9.948278889831247	9.111449659811875	22.525594322353946	8.812407481320278	-38.54104716405902	-23.728364812487822	0.09371986156004428	-0.15430976074201966	-0.15430976074201966	0.36308428125748354	0.05212876249397869	0.0012019006368207965	0.6250663470128595	22.525594322353946	8.812407481320278	0.06299770310107831	
8380000	-48.65195610066808	-39.54101785293742	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.626556453846735	6.437429586411728	4.440266114832791	4.063354680646794	6.39722529997014	5.454734561821271	11.049431824741179	30.240215213694302	-39.54101785293742	-24.853642696989425	0.8383706041212948	-0.11347791623749473	-0.11347791623749473	0.13765392030053336	0.009727265120853229	2.0379735918950653E-4	0.9939794742876596	11.049431824741179	30.240215213694302	0.04057718805470876	
8400000	-42.29508619283877	-33.54922047253979	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.3088746585080955	8.18293598734333	6.089226964146639	2.917754218140798	5.402417738250956	2.742204233491681	2.871135267012306	5.179477438017285	-33.54922047253979	-20.501401343612443	1.0855593124701919	0.367590544199464	0.367590544199464	0.6105913921119177	0.02349389952184063	1.1883709275125257E-4	0.7123056593442778	2.871135267012306	5.179477438017285	0.020332341669604494	
8420000	-36.33807825553789	-27.588710352757523	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.642576775859528	8.069253499815149	6.593581718097337	1.023191988423867	6.210721005520739	1.6466548920129345	1.7074248059529185	7.005472854197134	-27.588710352757523	-15.259093348723773	0.3222209723201955	0.10317960244216633	0.10317960244216633	0.14221281545274403	0.17920940259335344	0.026555009723220828	0.86801140769438	1.7074248059529185	7.005472854197134	0.21865049536695833	
8440000	-44.210160097832926	-35.44080137007965	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.920640181099616	7.523229978969864	3.6068470575622658	6.983683484585857	6.496838888712028	8.696718640454792	8.358298053576236	8.569162993935203	-35.44080137007965	-20.951857456631885	0.5297758669313614	0.1179495044906759	0.1179495044906759	0.5976530589606892	0.03204947898476027	5.243645235850527E-4	0.9530795438144449	8.358298053576236	8.569162993935203	0.04171167023098044	
8460000	-43.89855175208832	-35.15066043966777	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.7174226502525896	8.07984522144346	3.3945456183155134	2.051036431166775	4.908055240838409	3.485192341404102	4.862997476562849	3.9881646066895904	-35.15066043966777	-20.41464945375534	0.13942734162044432	-0.06114151520677282	-0.06114151520677282	0.12945387849675435	0.07553366946601785	0.0035100936787495	0.774015394930297	4.862997476562849	3.9881646066895904	0.06791247287954333	
8480000	-48.40546368478897	-39.57321994270306	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.600114605914875	7.464906091057157	4.973107895566997	5.379801653493523	7.396453160015084	7.402072632744232	12.836287987037489	13.014441662851342	-39.57321994270306	-24.593701684079537	0.5728103463297018	-0.14960409134207125	-0.14960409134207125	0.3733604332336432	0.02798068961161467	2.6691567379705374E-4	1.1507933696817458	12.836287987037489	13.014441662851342	0.0187711587527238	
8500000	-38.950395840327396	-30.183651658587358	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.8898356659760065	7.490776501280532	4.51840682954322	5.37360476404875	4.90204813630682	6.151436527153395	5.584417657438281	10.371174584872639	-30.183651658587358	-19.460997637267035	0.11325637624076881	-0.042592556042749245	-0.042592556042749245	0.16172361377153563	0.26958022200967063	0.012584168093528914	0.809658844157486	5.584417657438281	10.371174584872639	0.2515603116862829	
8520000	-49.089377416478015	-40.328557422715036	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.196176811489742	8.956054758611835	9.231622547736682	6.607080139293844	11.674088609808717	8.895718959698453	3.8906850459869737	9.902379371486365	-40.328557422715036	-23.501013519765447	3.762566897315992	0.07975451398665886	0.07975451398665886	2.630268016249862	0.004091244801363379	4.351523783801685E-6	0.9297163296982551	3.8906850459869737	9.902379371486365	0.005067976938524175	
8540000	-38.963222728492525	-30.206191255479546	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.731800633253577	7.701809825435399	7.831151152041799	3.5284590027893796	7.586000045466891	3.563325385766858	7.39175682334362	3.1907924082603056	-30.206191255479546	-20.736917771015307	0.39911048150419925	-0.10316858504373601	-0.10316858504373601	0.590787746797943	0.08764471702410365	0.007896115495449241	1.023187751707481	7.39175682334362	3.1907924082603056	0.1312286438313159	
8560000	-48.823179349760196	-39.79295681500195	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	10.176699251289868	9.202723873169775	4.680777351975882	5.772513698023076	4.6921534799348645	7.015531246127077	24.31400547991158	14.811544352998329	-39.79295681500195	-23.5047808636136	0.09108233913947986	-0.20078815147520185	-0.20078815147520185	0.5335130433328195	0.023310741210277465	0.002703465281562003	0.7777770144848096	24.31400547991158	14.811544352998329	0.05568249718206289	
8580000	-45.48296976419262	-36.64853558155562	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.711394306227612	7.218474560567446	4.040647484414659	5.734940406909733	3.220184998298162	6.1828169533714945	16.02873895917091	6.113734811280718	-36.64853558155562	-21.884370030794713	2.297019279786014	1.6530391869512324	1.6530391869512324	5.695365897823563	0.004911697527572189	1.5097074900019976E-5	0.7199914083898632	16.02873895917091	6.113734811280718	0.00479240883018257	
8600000	-45.44030548410555	-36.69153790469018	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.812420168200291	8.088660786621142	2.627005172427514	4.214059412978899	6.012204098166852	7.313859849793922	2.614983084120248	2.0027541593537648	-36.69153790469018	-22.89475938346896	0.3187828105987464	-0.5401370186333913	-0.5401370186333913	1.0667133383838132	0.08223313231138905	0.0015086921222251064	0.7030905000406927	2.614983084120248	2.0027541593537648	0.06227223191892333	
8620000	-45.584519306472	-36.75389053451654	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.323129588125875	7.211062606592099	3.7941137763858923	4.715086468215873	3.5316409498203756	5.540131664999654	7.003837921141285	16.841823198406125	-36.75389053451654	-21.50146429269196	2.348610659251808	-0.17342863328420782	-0.17342863328420782	2.7434216569911642	0.003800940013170089	4.0882826409940914E-6	0.7379661635811843	7.003837921141285	16.841823198406125	0.0023780140660017903	
8640000	-51.81910960299648	-42.97718811840344	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.563639947888248	8.360155772166596	1.9596074375277879	5.686534932132239	4.215634253872685	4.169450646681373	-7.746897005072818	13.518937962282173	-42.97718811840344	-23.69103741932527	0.21374034163052738	0.1906246856653173	0.1906246856653173	0.22889595577965613	0.01471128651054287	4.1504155172784326E-4	0.6751276012647894	-7.746897005072818	13.518937962282173	0.04182699550835437	
8660000	-45.460194099784786	-36.71039034091633	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.734143960188968	9.21096091532489	7.271257633036049	-0.7947426210094133	6.024023073564991	1.002561487308993	5.5173188979057235	3.5207120132262593	-36.71039034091633	-21.503446665238307	0.5329004623881245	0.07528374607402946	0.07528374607402946	0.11787115251464132	0.0454459023759702	8.120062261518597E-4	0.6869949184525064	5.5173188979057235	3.5207120132262593	0.024287645975539736	
